Branch,Customer Name,Invoice,Work Order, QW Total , SAP Total , Discrepancy ,Cause,Dept Impacted,Date
SLC,Walmart,V30101765,W353828,879.04,945.00,231.00,Incorrect Labor Rate,Service,05/18/21
SLC,Walmart,V30103161,W354738,562.50,375.00,-250.00,Incorrect Labor Rate,Service,06/29/21
SLC,Walmart,V30103586,W354904,540.95,612.01,22.50,Incorrect Labor Rate,Service,07/13/21
SLC,Walmart,V30103813,W355054,691.87,786.25,17.50,Incorrect Labor Rate,Service,07/22/21
SLC,Walmart,V30104629,W355346,1374.12,1448.50,8.75,Incorrect Labor Rate,Service,08/11/21
SLC,Walmart,V30104932,W355633,786.45,872.70,22.50,Incorrect Labor Rate,Service,08/18/21
SLC,Walmart,V30105902,W356483,761.25,746.25,-15.00,Incorrect Labor Rate,Service,09/14/21
SLC,Walmart,V30106132,W356504,187.50,243.75,56.25,Incorrect Labor Rate,Service,09/20/21
SLC,Walmart,V30106133,W356445,846.31,902.56,56.25,Incorrect Labor Rate,Service,09/20/21
SLC,Walmart,V30106135,W355787,1646.27,1665.02,187.50,Incorrect Labor Rate,Service,09/20/21
SLC,Walmart,V30106494,W356648,706.21,704.71,-1.50,Incorrect Labor Rate,Service,09/27/21
SLC,Walmart,V30105263,W352828,697.00,766.19,-3.94,Incorrect Part Pricing,Service,08/27/21
SLC,Walmart,V30096735,SM3039489,67.50,250.00,182.50,Incorrect PM Rate,Service,01/05/21
SLC,Walmart,V30096883,SM3039161,196.12,227.37,12.50,Incorrect PM Rate,Service,01/11/21
SLC,Walmart,V30097432,W351657,286.87,250.00,-68.75,Incorrect PM Rate,Service,01/27/21
SLC,Walmart,V30100019,SM3040848,202.50,300.00,75.00,Incorrect PM Rate,Service,04/02/21
SLC,Walmart,V30100013,SM3040854,105.28,290.91,156.25,Incorrect PM Rate,Service,04/02/21
SLC,Walmart,V30100018,SM3040855,101.25,300.00,187.50,Incorrect PM Rate,Service,04/02/21
SLC,Walmart,V30100021,SM3040856,50.62,300.00,243.76,Incorrect PM Rate,Service,04/02/21
SLC,Walmart,V30100020,SM3040857,116.70,286.88,167.50,Incorrect PM Rate,Service,04/02/21
SLC,Walmart,V30100016,SM3040858,140.62,300.00,143.75,Incorrect PM Rate,Service,04/02/21
SLC,Walmart,V30100017,SM3040860,101.25,300.00,187.50,Incorrect PM Rate,Service,04/02/21
SLC,Walmart,V30104269,SM3042386,513.76,302.51,-262.50,Incorrect PM Rate,Service,08/02/21
SLC,Walmart,V30096886,W350741,1615.12,1534.87,-36.75,Incorrect Travel Quantity,Service,01/11/21
SLC,Walmart,V30096886,W350741,1615.12,1534.87,-92.00,Incorrect Travel Rate,Service,01/11/21
SLC,Walmart,V30099748,W352402,1310.75,1381.63,-66.00,Incorrect Travel Rate,Service,03/25/21
SLC,Walmart,V30106135,W355787,1646.27,1665.02,-168.75,Over NTE,Service,09/20/21
SLC,Walmart,V30106886,W356401,3030.69,2918.19,-112.50,Over NTE,Service,10/07/21
SLC,Walmart,V30096793,W350892,774.08,865.90,3.33,Part Pricing - Misc,Service,01/07/21
SLC,Medline,V30106439,SM3043516,285.80,281.98,-3.82,Part Pricing - Raymond,Service,09/24/21
SLC,Walmart,V30096730,W351144,143.49,203.50,38.76,Part Pricing - Raymond,Service,01/05/21
SLC,Walmart,V30096807,W351229,489.16,416.34,-7.88,Part Pricing - Raymond,Service,01/08/21
SLC,Walmart,V30096921,SM3039646,222.23,244.44,-0.79,Part Pricing - Raymond,Service,01/12/21
SLC,Walmart,V30096980,SM3039650,230.24,250.45,-0.79,Part Pricing - Raymond,Service,01/13/21
SLC,Walmart,V30097103,SM3038965,223.93,244.05,-0.79,Part Pricing - Raymond,Service,01/18/21
SLC,Walmart,V30097094,W351375,256.21,276.91,-3.68,Part Pricing - Raymond,Service,01/18/21
SLC,Walmart,V30097095,W351435,719.31,662.70,-16.14,Part Pricing - Raymond,Service,01/18/21
SLC,Walmart,V30097154,W351446,723.90,794.67,-3.86,Part Pricing - Raymond,Service,01/19/21
SLC,Walmart,V30097393,SM3039667,222.23,244.44,-0.79,Part Pricing - Raymond,Service,01/25/21
SLC,Walmart,V30097384,W351240,822.28,848.40,-26.38,Part Pricing - Raymond,Service,01/25/21
SLC,Walmart,V30097430,W351639,429.11,472.07,-5.79,Part Pricing - Raymond,Service,01/27/21
SLC,Walmart,V30097849,W351635,714.97,924.82,-6.24,Part Pricing - Raymond,Service,02/05/21
SLC,Walmart,V30097963,W351815,236.05,257.41,-1.14,Part Pricing - Raymond,Service,02/12/21
SLC,Walmart,V30097965,W351853,452.68,500.64,-0.79,Part Pricing - Raymond,Service,02/12/21
SLC,Walmart,V30097966,W351862,716.66,679.41,-6.07,Part Pricing - Raymond,Service,02/12/21
SLC,Walmart,V30098427,W352067,87.21,89.18,-3.66,Part Pricing - Raymond,Service,02/25/21
SLC,Walmart,V30098608,W352156,168.96,180.87,-3.09,Part Pricing - Raymond,Service,02/25/21
SLC,Walmart,V30099035,W352281,651.12,552.29,-10.18,Part Pricing - Raymond,Service,03/05/21
SLC,Walmart,V30099287,W352423,374.96,437.32,-1.14,Part Pricing - Raymond,Service,03/16/21
SLC,Walmart,V30099288,W352484,363.94,432.44,-10.18,Part Pricing - Raymond,Service,03/16/21
SLC,Walmart,V30099270,C3037137,211.44,189.54,-21.90,Part Pricing - Raymond,Service,04/02/21
SLC,Walmart,V30100252,W352796,756.12,833.51,-8.86,Part Pricing - Raymond,Service,04/09/21
SLC,Walmart,V30100248,W352882,484.30,522.09,-7.21,Part Pricing - Raymond,Service,04/09/21
SLC,Walmart,V30100253,W352900,504.25,537.17,-1.61,Part Pricing - Raymond,Service,04/09/21
SLC,Walmart,V30100472,W353093,710.29,685.46,-1.66,Part Pricing - Raymond,Service,04/16/21
SLC,Walmart,V30101575,W353099,560.67,605.81,-3.84,Part Pricing - Raymond,Service,05/11/21
SLC,Walmart,V30101576,W353757,340.59,370.66,-3.68,Part Pricing - Raymond,Service,05/11/21
SLC,Walmart,V30101768,SM3041580,274.78,298.96,-0.82,Part Pricing - Raymond,Service,05/18/21
SLC,Walmart,V30102110,SM3041675,274.39,299.98,-0.82,Part Pricing - Raymond,Service,05/25/21
SLC,Walmart,V30102107,W353969,377.61,393.15,-6.96,Part Pricing - Raymond,Service,05/25/21
SLC,Walmart,V30102521,W353463,843.27,802.23,-69.17,Part Pricing - Raymond,Service,06/10/21
SLC,Walmart,V30102522,W354169,739.98,807.91,-1.45,Part Pricing - Raymond,Service,06/10/21
SLC,Walmart,V30102518,W354170,266.39,214.32,-1.45,Part Pricing - Raymond,Service,06/10/21
SLC,Walmart,V30103486,SM3042119,233.87,258.05,-0.82,Part Pricing - Raymond,Service,07/08/21
SLC,Walmart,V30103484,SM3042122,248.21,272.39,-0.82,Part Pricing - Raymond,Service,07/08/21
SLC,Walmart,V30103480,SM3042147,259.33,283.51,-0.82,Part Pricing - Raymond,Service,07/08/21
SLC,Walmart,V30103586,W354904,540.95,612.01,-2.07,Part Pricing - Raymond,Service,07/13/21
SLC,Walmart,V30103590,W355058,424.54,452.89,-7.80,Part Pricing - Raymond,Service,07/13/21
SLC,Walmart,V30103701,SM3042123,275.12,299.30,-0.82,Part Pricing - Raymond,Service,07/16/21
SLC,Walmart,V30103699,SM3042125,279.33,303.51,-0.82,Part Pricing - Raymond,Service,07/16/21
SLC,Walmart,V30103698,W355119,677.94,734.72,-10.72,Part Pricing - Raymond,Service,07/16/21
SLC,Walmart,V30104217,W355318,275.42,298.09,-3.58,Part Pricing - Raymond,Service,07/30/21
SLC,Walmart,V30104230,SM3042442,241.33,265.51,-0.82,Part Pricing - Raymond,Service,08/02/21
SLC,Walmart,V30104708,W355457,422.63,462.61,-3.15,Part Pricing - Raymond,Service,08/12/21
SLC,Walmart,V30104930,W355668,373.38,397.99,-5.39,Part Pricing - Raymond,Service,08/18/21
SLC,Walmart,V30104931,W355666,661.13,715.11,-2.27,Part Pricing - Raymond,Service,08/18/21
SLC,Walmart,V30104933,W355877,282.31,310.57,-1.07,Part Pricing - Raymond,Service,08/18/21
SLC,Walmart,V30105576,W356258,430.59,426.91,-3.68,Part Pricing - Raymond,Service,08/31/21
SLC,Walmart,V30105587,SM3042869,274.19,272.39,-1.80,Part Pricing - Raymond,Service,08/31/21
SLC,Walmart,V30104929,W355791,362.63,300.79,-3.87,Part Pricing - Raymond,Service,09/13/21
SLC,Walmart,V30105897,W356305,558.64,555.26,-3.38,Part Pricing - Raymond,Service,09/14/21
SLC,Walmart,V30105911,SM3043266,274.69,272.89,-1.80,Part Pricing - Raymond,Service,09/14/21
SLC,Walmart,V30106273,W356550,831.14,828.18,-2.96,Part Pricing - Raymond,Service,09/22/21
SLC,Walmart,V30106279,SM3043338,155.54,153.74,-1.80,Part Pricing - Raymond,Service,09/22/21
SLC,Walmart,V30106148,SM3043323,142.23,140.43,-1.80,Part Pricing - Raymond,Service,09/27/21
SLC,Walmart,V30106505,SM3043479,134.85,133.05,-1.80,Part Pricing - Raymond,Service,09/27/21
SLC,Walmart,V30106660,W356743,619.55,592.13,-27.42,Part Pricing - Raymond,Service,09/28/21
SLC,Walmart,V30106883,W356847,877.23,853.05,-24.18,Part Pricing - Raymond,Service,10/07/21
SLC,Walmart,V30106884,W356906,623.88,607.59,-16.28,Part Pricing - Raymond,Service,10/07/21
SLC,Walmart,V30106912,SM3043474,168.34,166.54,-1.80,Part Pricing - Raymond,Service,10/11/21
SLC,Walmart,V30107153,W356688,1278.02,1275.97,-2.04,Part Pricing - Raymond,Service,10/14/21
SLC,Walmart,V30107192,W357136,519.94,516.62,-3.32,Part Pricing - Raymond,Service,10/15/21
SLC,Walmart,V30096732,W351148,450.59,488.29,-1.08,Part Pricing - TVH/Durasource,Service,01/05/21
SLC,Walmart,V30097153,W351483,430.22,399.82,-1.08,Part Pricing - TVH/Durasource,Service,01/19/21
SLC,Walmart,V30098749,W351969,540.66,574.57,-1.72,Part Pricing - TVH/Durasource,Service,02/25/21
SLC,Walmart,V30100253,W352900,504.25,537.17,-8.60,Part Pricing - TVH/Durasource,Service,04/09/21
SLC,Walmart,V30102343,W354168,195.62,215.17,-1.08,Part Pricing - TVH/Durasource,Service,06/03/21
SLC,Walmart,V30105900,W356458,692.01,689.85,-2.16,Part Pricing - TVH/Durasource,Service,09/14/21
SLC,Walmart,V30107090,W356687,1662.54,1603.39,-59.15,Part Pricing - TVH/Durasource,Service,10/12/21
SLC,Walmart,V30107317,W357187,245.01,242.85,-2.16,Part Pricing - TVH/Durasource,Service,10/18/21
SLC,Walmart,V30096733,W351054,1218.38,1273.36,9.00,Productive Rounding,Service,01/05/21
SLC,Walmart,V30096725,W351146,321.30,356.25,-0.75,Productive Rounding,Service,01/05/21
SLC,Walmart,V30096732,W351148,450.59,488.29,-9.00,Productive Rounding,Service,01/05/21
SLC,Walmart,V30096792,W350977,221.15,245.00,1.50,Productive Rounding,Service,01/07/21
SLC,Walmart,V30096882,W351297,838.00,872.50,-7.50,Productive Rounding,Service,01/11/21
SLC,Walmart,V30097155,W351299,2027.93,2055.53,1.50,Productive Rounding,Service,01/19/21
SLC,Walmart,V30097154,W351446,723.90,794.67,3.75,Productive Rounding,Service,01/19/21
SLC,Walmart,V30097386,W351537,270.67,300.00,-0.75,Productive Rounding,Service,01/25/21
SLC,Walmart,V30097431,W351538,802.88,877.48,9.75,Productive Rounding,Service,01/27/21
SLC,Walmart,V30097852,W351738,332.16,346.79,-15.00,Productive Rounding,Service,02/05/21
SLC,Walmart,V30097848,W351739,235.57,262.50,0.75,Productive Rounding,Service,02/05/21
SLC,Walmart,V30097966,W351862,716.66,679.41,6.00,Productive Rounding,Service,02/12/21
SLC,Walmart,V30098757,W352010,592.58,632.48,-1.50,Productive Rounding,Service,02/25/21
SLC,Walmart,V30099035,W352281,651.12,552.29,1.50,Productive Rounding,Service,03/05/21
SLC,Walmart,V30099287,W352423,374.96,437.32,15.00,Productive Rounding,Service,03/16/21
SLC,Walmart,V30099288,W352484,363.94,432.44,-0.75,Productive Rounding,Service,03/16/21
SLC,Walmart,V30099748,W352402,1310.75,1381.63,51.00,Productive Rounding,Service,03/25/21
SLC,Walmart,V30099749,W352607,803.19,854.34,-1.50,Productive Rounding,Service,03/25/21
SLC,Walmart,V30100011,W352746,1016.43,1022.58,-1.50,Productive Rounding,Service,04/02/21
SLC,Walmart,V30100250,W352934,342.90,393.75,12.75,Productive Rounding,Service,04/09/21
SLC,Walmart,V30100312,W353005,338.17,375.00,-0.75,Productive Rounding,Service,04/13/21
SLC,Walmart,V30100311,W353015,298.35,337.50,6.00,Productive Rounding,Service,04/13/21
SLC,Walmart,V30100351,W353049,292.60,328.53,4.50,Productive Rounding,Service,04/15/21
SLC,Walmart,V30100472,W353093,710.29,685.46,-0.75,Productive Rounding,Service,04/16/21
SLC,Walmart,V30101575,W353099,560.67,605.81,-6.00,Productive Rounding,Service,05/11/21
SLC,Walmart,V30102288,W353939,861.49,865.77,-1.50,Productive Rounding,Service,06/03/21
SLC,Walmart,V30102721,W354451,454.95,506.25,0.75,Productive Rounding,Service,06/17/21
SLC,Walmart,V30103027,W354560,396.40,426.93,-1.50,Productive Rounding,Service,06/25/21
SLC,Walmart,V30103589,W354900,4626.80,4614.58,-5.25,Productive Rounding,Service,07/13/21
SLC,Walmart,V30103590,W355058,424.54,452.89,-1.50,Productive Rounding,Service,07/13/21
SLC,Walmart,V30103812,W355245,709.22,746.57,-2.25,Productive Rounding,Service,07/22/21
SLC,Walmart,V30104220,W355317,795.81,815.46,-5.25,Productive Rounding,Service,07/30/21
SLC,Walmart,V30104223,W355173,1588.71,1655.01,0.75,Productive Rounding,Service,08/02/21
SLC,Walmart,V30104221,W355291,483.39,506.12,-6.00,Productive Rounding,Service,08/02/21
SLC,Walmart,V30103588,W355053,235.57,262.50,0.75,Productive Rounding,Service,08/04/21
SLC,Walmart,V30104224,W355296,763.80,840.45,6.00,Productive Rounding,Service,08/04/21
SLC,Walmart,V30104218,W355371,345.60,393.75,9.75,Productive Rounding,Service,08/04/21
SLC,Walmart,V30104538,W355602,465.47,513.70,1.50,Productive Rounding,Service,08/09/21
SLC,Walmart,V30104933,W355877,282.31,310.57,-0.75,Productive Rounding,Service,08/18/21
SLC,Walmart,V30105221,W355514,4562.72,4739.27,4.50,Productive Rounding,Service,08/25/21
SLC,Walmart,V30106881,W356833,545.61,540.38,-1.13,Productive Rounding,Service,10/07/21
SLC,Walmart,V30106960,W357023,394.89,393.75,-1.13,Productive Rounding,Service,10/11/21
SLC,Walmart,V30107129,W356909,2353.88,2454.34,2.25,Productive Rounding,Service,10/13/21
SLC,Walmart,V30096807,W351229,489.16,416.34,-33.06,Tax,Service,01/08/21
SLC,Walmart,V30097095,W351435,719.31,662.70,-48.63,Tax,Service,01/18/21
SLC,Walmart,V30097966,W351862,716.66,679.41,-48.46,Tax,Service,02/12/21
SLC,Walmart,V30100354,SM3040920,264.11,250.00,-17.86,Tax,Service,04/15/21
SLC,Walmart,V30100904,SM3040915,264.11,250.00,-17.86,Tax,Service,04/23/21
SLC,Walmart,V30107546,W357234,563.12,450.61,-112.50,Over NTE,Service,10/22/21
SLC,Walmart,V30107595,SM3043767,165.80,164.00,-1.80,Part Pricing - Raymond,Service,10/25/21
SLC,Walmart,V30107318,W357158,894.39,874.99,-8.90,Part Pricing - Raymond,Service,10/26/21
SLC,Walmart,V30107318,W357158,894.39,874.99,-3.38,Productive Rounding,Service,10/26/21
SLC,Walmart,V30107318,W357158,894.39,874.99,-7.12,Incorrect Labor Rate,Service,10/26/21
SLC,Walmart,V30107891,W357477,913.35,904.97,-8.37,Part Pricing - Raymond,Service,11/01/21
SLC,Walmart,V30107890,W357117,1087.09,1152.68,92.81,Discount Labor Line,Service,11/01/21
SLC,Walmart,V30107890,W357117,1087.09,1152.68,-27.22,Part Pricing - Raymond,Service,11/01/21
SLC,Walmart,V30108236,W357707,295.40,292.81,-2.58,Part Pricing - Raymond,Service,11/09/21
SLC,Walmart,V30108640,W357849,797.51,796.42,-1.08,Part Pricing - TVH/Durasource,Service,11/23/21
SLC,Walmart,V30108645,W357846,474.73,471.39,-3.32,Part Pricing - Raymond,Service,11/23/21
SLC,Walmart,V30108646,W356641,3311.48,2887.19,-63.04,Entry Error - Part Pricing,Service,11/23/21
SLC,Walmart,V30108646,W356641,3311.48,2887.19,-170.00,Entry Error - Misc Charge,Service,11/23/21
SLC,Walmart,V30108646,W356641,3311.48,2887.19,-191.25,Labor Loop Error,Service,11/23/21
SLC,Walmart,V30108648,W357999,904.51,841.47,-63.04,Entry Error - Part Pricing,Service,11/23/21
SLC,Grainger,V30098423,W351974,461.20,456.83,-114.91,Entry Error - Freight,Service,02/25/21
SLC,Grainger,V30098423,W351974,461.20,456.83,168.80,Entry Error - Labor Quantity,Service,02/25/21
SLC,Grainger,V30102090,W353739-1,664.05,490.58,-167.40,Entry Error - Labor Quantity,Service,05/25/21
SLC,Grainger,V30102687,W354113,499.91,481.08,-28.13,Entry Error - Labor Quantity,Service,06/15/21
SLC,Grainger,V30102090,W353739-1,664.05,490.58,-120.00,Entry Error - Misc Charge,Service,05/25/21
SLC,Grainger,V30098423,W351974,461.20,456.83,-130.33,Entry Error - Part Quantity,Service,02/25/21
SLC,Grainger,V30100906,W353173,457.83,432.25,-33.95,Entry Error - Part Quantity,Service,04/23/21
SLC,Grainger,V30098423,W351974,461.20,456.83,72.08,Incorrect Labor Rate,Service,02/25/21
SLC,Grainger,V30098603,W352066-2,339.32,407.18,72.08,Incorrect Labor Rate,Service,02/25/21
SLC,Grainger,V30100456,W353171,281.33,288.77,7.44,Incorrect Labor Rate,Service,04/16/21
SLC,Grainger,V30100392,W352066-1,329.25,378.08,48.83,Incorrect Labor Rate,Service,04/23/21
SLC,Grainger,V30100906,W353173,457.83,432.25,8.37,Incorrect Labor Rate,Service,04/23/21
SLC,Grainger,V30100907,W353282,112.53,116.25,3.72,Incorrect Labor Rate,Service,04/23/21
SLC,Grainger,V30101062,W352000,253.19,261.56,8.37,Incorrect Labor Rate,Service,04/27/21
SLC,Grainger,V30102090,W353739-1,664.05,490.58,113.93,Incorrect Labor Rate,Service,05/25/21
SLC,Grainger,V30102687,W354113,499.91,481.08,9.30,Incorrect Labor Rate,Service,06/15/21
SLC,Grainger,V30102686,W354456,473.95,451.78,5.58,Incorrect Labor Rate,Service,06/15/21
SLC,Grainger,V30103158,W353739-2,2143.76,2436.71,292.95,Incorrect Labor Rate,Service,06/29/21
SLC,Grainger,V30102688,W354496,112.54,114.40,1.86,Incorrect Labor Rate,Service,07/22/21
SLC,Grainger,V30103470,W354881,112.54,114.40,1.86,Incorrect Labor Rate,Service,07/22/21
SLC,Grainger,V30104168,W355299,140.67,143.46,2.79,Incorrect Labor Rate,Service,07/30/21
SLC,Grainger,V30105545,W355982,196.92,201.58,4.65,Incorrect Labor Rate,Service,08/31/21
SLC,Grainger,V30105694,W355711,112.53,114.40,1.86,Incorrect Labor Rate,Service,09/01/21
SLC,Grainger,V30106123,W356422,112.53,116.25,3.72,Incorrect Labor Rate,Service,09/20/21
SLC,Grainger,V30106124,W356421,318.98,327.09,8.11,Incorrect Labor Rate,Service,09/20/21
SLC,Grainger,V30106125,W356420,140.66,145.31,4.65,Incorrect Labor Rate,Service,09/20/21
SLC,Grainger,V30096796,W351275,262.79,259.36,-3.43,Part Pricing - Raymond,Service,01/08/21
SLC,Grainger,V30098603,W352066,339.32,407.18,-4.22,Part Pricing - Raymond,Service,02/25/21
SLC,Grainger,V30102686,W354456,473.95,451.78,-27.75,Part Pricing - Raymond,Service,06/15/21
SLC,Grainger,V30104529,SM3042559,81.73,80.83,-0.90,Part Pricing - Raymond,Service,08/09/21
SLC,Grainger,V30104528,SM3042560,81.73,80.83,-0.90,Part Pricing - Raymond,Service,08/09/21
SLC,Grainger,V30104530,SM3042561,91.73,90.83,-0.90,Part Pricing - Raymond,Service,08/09/21
SLC,Grainger,V30104525,SM3042564,66.73,65.83,-0.90,Part Pricing - Raymond,Service,08/09/21
SLC,Grainger,V30107239,W356893,3188.13,3011.89,-176.23,Part Pricing - Raymond,Service,10/18/21
SLC,Grainger,V30097804,SM3039259,80.44,75.00,-5.44,Tax,Service,02/05/21
SLC,Grainger,V30099135,SM3040559,80.44,75.00,-5.44,Tax,Service,03/11/21
SLC,Grainger,V30103405,SM3042111,87.82,81.88,-5.94,Tax,Service,07/06/21
SLC,Grainger,V30108701,W357408,3814.62,3567.77,-246.85,Part Pricing - Raymond,Service,11/24/21
SLC,DHL,V30095574,C3035732,285.87,242.81,-43.06,Part Pricing - Raymond,Parts,01/20/21
SLC,DHL,V30095575,C3035733,150.98,137.25,-13.73,Part Pricing - Raymond,Parts,01/20/21
SLC,DHL,V30095576,C3035734,189.42,172.20,-17.22,Part Pricing - Raymond,Parts,01/20/21
SLC,DHL,V30099019,C3036983,383.20,320.80,-62.40,Part Pricing - Raymond,Parts,03/05/21
SLC,DHL,V30097146,W351507,209.85,217.80,7.95,Incorrect Labor Rate,Service,01/19/21
SLC,DHL,V30098424,SM3040161-2,130.50,136.13,5.63,Incorrect Labor Rate,Service,02/25/21
SLC,DHL,V30096907,SM3039681,64.52,63.65,-0.87,Part Pricing - Raymond,Service,01/12/21
SLC,DHL,V30098292,SM3039990,76.95,76.08,-0.87,Part Pricing - Raymond,Service,02/17/21
SLC,DHL,V30098293,SM3040161-1,71.40,70.53,-0.87,Part Pricing - Raymond,Service,02/17/21
SLC,DHL,V30098297,SM3040308,78.86,77.99,-0.87,Part Pricing - Raymond,Service,02/17/21
SLC,DHL,V30099023,SM3040484,71.40,70.53,-0.87,Part Pricing - Raymond,Service,03/05/21
SLC,XPO,V30098434,SM3040359-2,80.74,86.85,7.43,Discount Labor Line,Service,02/25/21
SLC,XPO,V30103017,SM3041973-2,57.48,61.25,4.95,Discount Labor Line,Service,06/25/21
SLC,XPO,V30100897,W353229,1379.77,720.48,-297.00,Entry Error - Labor Quantity,Service,04/23/21
SLC,XPO,V30100415,W352750,1002.57,1000.00,65.20,Entry Error - Misc Charge,Service,04/23/21
SLC,XPO,V30097091,W351478,240.64,216.45,-7.92,Entry Error - Travel Quantity,Service,01/18/21
SLC,XPO,V30099134,W352397,147.45,108.05,-27.72,Entry Error - Travel Quantity,Service,03/11/21
SLC,XPO,V30099272,W352542,228.73,158.85,-51.48,Entry Error - Travel Quantity,Service,03/16/21
SLC,XPO,V30096974,W351165,527.22,427.05,-40.52,Environmental Fee,Service,01/13/21
SLC,XPO,V30096973,W351166,437.47,405.05,-33.49,Environmental Fee,Service,01/13/21
SLC,XPO,V30097211,W351531,356.65,327.60,-21.04,Environmental Fee,Service,01/20/21
SLC,XPO,V30097953,W351863,200.63,184.75,-14.73,Environmental Fee,Service,02/12/21
SLC,XPO,V30098300,SM3040222,70.53,65.00,-5.53,Environmental Fee,Service,02/17/21
SLC,XPO,V30098299,SM3040355,70.53,65.00,-5.53,Environmental Fee,Service,02/17/21
SLC,XPO,V30098436,W351955,200.63,184.75,-14.73,Environmental Fee,Service,02/25/21
