Branch,Customer,Inv Number,Inv Status,Req Amt,App Amt,Inv Created,Inv Issue
SLC,Medline,V30103832,Raymond Paid,99.93,99.93,07-22-2021,Yes
SLC,Walmart,V30102523,Raymond Paid,112.5,112.5,07-22-2021,Yes
SLC,Grainger,V30102688,Raymond Paid,114.4,114.4,07-22-2021,Yes
SLC,Grainger,V30103470,Raymond Paid,114.4,114.4,07-22-2021,Yes
SLC,Amazon,V30103824,Raymond Paid,238.29,238.29,07-22-2021,Yes
SLC,Walmart,V30103028,Raymond Paid,318.75,318.75,07-22-2021,Yes
SLC,Walmart,V30102724,Raymond Paid,356.25,356.25,07-22-2021,Yes
SLC,Amazon,V30103815,Raymond Paid,371.25,371.25,07-22-2021,Yes
DEN,Office Depot,V10327673,Raymond Paid,667.7,667.7,07-22-2021,Yes
SLC,Walmart,V30103812,Raymond Paid,746.57,746.57,07-22-2021,Yes
SLC,Walmart,V30103813,Raymond Paid,786.25,786.25,07-22-2021,Yes
SLC,Walmart,V30103839,Raymond Paid,789.23,789.23,07-22-2021,Yes
SLC,Baker Dist,V30103473,Raymond Paid,875.67,875.67,07-22-2021,Yes
SLC,Amazon,V30103822,Raymond Paid,1114.74,1114.74,07-22-2021,Yes
DEN,TBC International,V10327668,Raymond Paid,1225.33,1225.33,07-22-2021,Yes
SLC,US Autoforce,V30103789,Raymond Paid,1808.0,1808.0,07-22-2021,Yes
ABQ,Home Depot,V20082757,Raymond Paid,200.23,200.23,07-23-2021,Yes
ABQ,Home Depot,V20082755,Raymond Paid,374.99,374.99,07-23-2021,Yes
DEN,HD Pro,V10328159,Raymond Paid,75.0,75.0,07-26-2021,Yes
DEN,Amazon,V10328134,Raymond Paid,183.6,183.6,07-26-2021,Yes
DEN,Home Depot,V10328071,Raymond Paid,306.31,306.31,07-26-2021,Yes
DEN,Amazon,V10328149,Raymond Paid,414.01,414.01,07-26-2021,Yes
DEN,Home Depot,V10328030,Raymond Paid,509.23,509.23,07-26-2021,Yes
DEN,Home Depot,V10328110,Raymond Paid,1160.02,1160.02,07-26-2021,Yes
DEN,Gensco,V10328003,Raymond Paid,3236.77,3236.77,07-26-2021,Yes
DEN,Walmart,IP00029099,Raymond Paid,11.48,11.48,07-27-2021,Yes
DEN,Walmart,IP00029100,Raymond Paid,46.9,46.9,07-27-2021,Yes
DEN,US Autoforce,V10328224,Raymond Paid,65.13,65.13,07-27-2021,Yes
DEN,US Autoforce,V10328231,Raymond Paid,65.13,65.13,07-27-2021,Yes
DEN,Walmart,IP00029097,Raymond Paid,69.72,69.72,07-27-2021,Yes
DEN,Home Depot,V10328292,Raymond Paid,75.0,75.0,07-27-2021,Yes
DEN,US Autoforce,V10328222,Raymond Paid,84.0,84.0,07-27-2021,Yes
DEN,US Autoforce,V10328226,Raymond Paid,84.0,84.0,07-27-2021,Yes
DEN,US Autoforce,V10328227,Raymond Paid,93.39,93.39,07-27-2021,Yes
DEN,Walmart,IP00029103,Raymond Paid,135.28,135.28,07-27-2021,Yes
DEN,Walmart,IP00029101,Raymond Paid,191.07,191.07,07-27-2021,Yes
DEN,US Autoforce,V10328205,Raymond Paid,438.9,438.9,07-27-2021,Yes
DEN,US Autoforce,V10328218,Raymond Paid,973.63,973.63,07-27-2021,Yes
DEN,Home Depot,V10328288,Raymond Paid,1137.86,1137.86,07-27-2021,Yes
DEN,Home Depot,V10328290,Raymond Paid,1879.17,1879.17,07-27-2021,Yes
DEN,Walmart,IP00029102,Raymond Paid,2363.72,2363.72,07-27-2021,Yes
DEN,Amazon,V10328400,Raymond Paid,557.72,557.72,07-28-2021,Yes
DEN,Amazon,V10328424,Raymond Paid,766.47,766.47,07-28-2021,Yes
DEN,US Autoforce,V10328454,Raymond Paid,84.0,84.0,07-29-2021,Yes
DEN,US Autoforce,V10328456,Raymond Paid,84.0,84.0,07-29-2021,Yes
DEN,Home Depot,V10328475,Raymond Paid,85.0,85.0,07-29-2021,Yes
DEN,Home Depot,V10328486,Raymond Paid,85.0,85.0,07-29-2021,Yes
DEN,Amazon,V10328660,Raymond Paid,450.0,450.0,07-29-2021,Yes
DEN,Home Depot,V10328478,Raymond Paid,926.36,926.36,07-29-2021,Yes
DEN,Home Depot,V10328697,Raymond Paid,1251.07,1251.07,07-29-2021,Yes
SLC,Amazon,V30104199,Raymond Paid,2635.55,2635.55,07-30-2021,Yes
SLC,Amazon,V30104209,Raymond Paid,59.0,59.0,07-30-2021,Yes
SLC,Amazon,V30104211,Raymond Paid,59.0,59.0,07-30-2021,Yes
SLC,Amazon,V30104212,Raymond Paid,59.0,59.0,07-30-2021,Yes
SLC,Amazon,V30104204,Raymond Paid,67.5,67.5,07-30-2021,Yes
SLC,Amazon,V30104207,Raymond Paid,80.0,80.0,07-30-2021,Yes
SLC,Amazon,V30104213,Raymond Paid,80.0,80.0,07-30-2021,Yes
SLC,Home Depot,V30104192,Raymond Paid,85.0,85.0,07-30-2021,Yes
SLC,Home Depot,V30104181,Raymond Paid,116.0,116.0,07-30-2021,Yes
SLC,GXO Logistics,V30104178,Raymond Paid,123.75,123.75,07-30-2021,Yes
SLC,Amazon,V30104202,Raymond Paid,135.0,135.0,07-30-2021,Yes
SLC,Grainger,V30104168,Raymond Paid,143.46,143.46,07-30-2021,Yes
SLC,Amazon,V30104201,Raymond Paid,180.0,180.0,07-30-2021,Yes
SLC,Aramsco,V30104167,Raymond Paid,189.6,189.6,07-30-2021,Yes
SLC,Medline,V30104173,Raymond Paid,190.58,190.58,07-30-2021,Yes
SLC,Medline,V30104174,Raymond Paid,236.92,236.92,07-30-2021,Yes
SLC,Home Depot,V30104183,Raymond Paid,243.33,243.33,07-30-2021,Yes
SLC,Amazon,V30104200,Raymond Paid,292.5,292.5,07-30-2021,Yes
SLC,Walmart,V30104217,Raymond Paid,298.09,298.09,07-30-2021,Yes
DEN,Home Depot,V10328828,Raymond Paid,300.04,300.04,07-30-2021,Yes
DEN,Home Depot,V10328702,Raymond Paid,307.96,307.96,07-30-2021,Yes
DEN,Home Depot,V10328707,Raymond Paid,312.24,312.24,07-30-2021,Yes
DEN,Home Depot,V10328701,Raymond Paid,349.87,349.87,07-30-2021,Yes
SLC,HD Supply,V30104175,Raymond Paid,350.32,350.32,07-30-2021,Yes
DEN,Amazon,V10328818,Raymond Paid,414.3,414.3,07-30-2021,Yes
SLC,Amazon,V30104206,Raymond Paid,423.69,423.69,07-30-2021,Yes
SLC,GXO Logistics,V30104179,Raymond Paid,534.99,534.99,07-30-2021,Yes
DEN,Walmart,V10328695,Raymond Paid,554.54,554.54,07-30-2021,Yes
SLC,Walmart,V30104220,Raymond Paid,815.46,815.46,07-30-2021,Yes
SLC,Amazon,V30104195,Raymond Paid,818.38,818.38,07-30-2021,Yes
SLC,Home Depot,V30104185,Raymond Paid,1358.18,1358.18,07-30-2021,Yes
DEN,HD Supply,V10328851,Raymond Paid,6784.66,6784.66,07-30-2021,Yes
DEN,Home Depot,V10329000,Raymond Paid,271.55,271.55,07-31-2021,Yes
DEN,Home Depot,V10329013,Raymond Paid,604.67,604.67,07-31-2021,Yes
DEN,Home Depot,V10329010,Raymond Paid,855.74,855.74,07-31-2021,Yes
SLC,Aramsco,V30103964,Raymond Paid,126.0,126.0,08-02-2021,Yes
SLC,Walmart,V30104333,Raymond Paid,243.75,243.75,08-02-2021,Yes
SLC,Walmart,V30104225,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104226,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104231,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104261,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104262,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104263,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104264,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104265,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104266,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104267,Raymond Paid,250.0,250.0,08-02-2021,Yes
SLC,Walmart,V30104230,Raymond Paid,265.51,265.51,08-02-2021,Yes
SLC,Walmart,V30104229,Raymond Paid,281.11,281.11,08-02-2021,Yes
SLC,Walmart,V30104228,Raymond Paid,282.92,282.92,08-02-2021,Yes
SLC,Amazon,V30103983,Raymond Paid,300.0,300.0,08-02-2021,Yes
SLC,Amazon,V30103984,Raymond Paid,300.0,300.0,08-02-2021,Yes
SLC,Amazon,V30103985,Raymond Paid,300.0,300.0,08-02-2021,Yes
SLC,Walmart,V30104269,Raymond Paid,302.51,302.51,08-02-2021,Yes
SLC,Walmart,V30104221,Raymond Paid,506.12,506.12,08-02-2021,Yes
DEN,Walmart,V10328998,Raymond Paid,541.36,541.36,08-02-2021,Yes
DEN,KeHE,V10328969,Raymond Paid,658.7,658.7,08-02-2021,Yes
SLC,US Autoforce,V30103797,Raymond Paid,864.0,864.0,08-02-2021,Yes
SLC,Walmart,V30104223,Raymond Paid,1655.01,1655.01,08-02-2021,Yes
SLC,Walmart,V30104222,Raymond Paid,1905.32,1905.32,08-02-2021,Yes
DEN,Home Depot,V10329142,Raymond Paid,85.0,85.0,08-03-2021,Yes
DEN,Home Depot,V10329134,Raymond Paid,86.28,86.28,08-03-2021,Yes
DEN,Home Depot,V10329133,Raymond Paid,252.95,252.95,08-03-2021,Yes
SLC,GXO Logistics,V30104341,Raymond Paid,257.75,257.75,08-03-2021,Yes
DEN,Wayfair,V40005944,Raymond Paid,428.84,428.84,08-03-2021,Yes
SLC,Home Depot,V30104335,Raymond Paid,438.77,438.77,08-03-2021,Yes
SLC,Medline,V30104172,Raymond Paid,461.38,461.38,08-03-2021,Yes
DEN,HD Pro,V10328971,Raymond Paid,730.75,730.75,08-03-2021,Yes
DEN,HD Pro,V10328981,Raymond Paid,86.28,86.28,08-04-2021,Yes
DEN,HD Pro,V10328982,Raymond Paid,86.28,86.28,08-04-2021,Yes
SLC,GXO Logistics,V30103606,Raymond Paid,110.75,110.75,08-04-2021,Yes
SLC,Walmart,V30103588,Raymond Paid,262.5,262.5,08-04-2021,Yes
DEN,Home Depot,V10329194,Raymond Paid,265.34,265.34,08-04-2021,Yes
SLC,Amazon,V30104197,Raymond Paid,314.3,314.3,08-04-2021,Yes
SLC,Walmart,V30104219,Raymond Paid,356.25,356.25,08-04-2021,Yes
SLC,Walmart,V30104218,Raymond Paid,393.75,393.75,08-04-2021,Yes
SLC,Peloton,V30104170,Raymond Paid,731.25,731.25,08-04-2021,Yes
SLC,Walmart,V30104224,Raymond Paid,840.45,840.45,08-04-2021,Yes
DEN,Home Depot,V10329291,Raymond Paid,1085.08,1085.08,08-04-2021,Yes
ABQ,Walmart,V20082990,Raymond Paid,1236.92,1236.92,08-04-2021,Yes
DEN,Petco,V10329369,Raymond Paid,440.51,440.51,08-05-2021,Yes
DEN,Home Depot,V10329473,Raymond Paid,820.42,820.42,08-05-2021,Yes
DEN,Amazon,V10329410,Raymond Paid,1051.29,1051.29,08-05-2021,Yes
DEN,Amazon,V10329535,Raymond Paid,80.0,80.0,08-06-2021,Yes
DEN,Amazon,V10329536,Raymond Paid,80.0,80.0,08-06-2021,Yes
DEN,Amazon,V10329540,Raymond Paid,86.33,86.33,08-06-2021,Yes
DEN,Amazon,V10329538,Raymond Paid,108.83,108.83,08-06-2021,Yes
DEN,US Autoforce,V10329601,Raymond Paid,465.98,465.98,08-06-2021,Yes
DEN,Home Depot,V10329553,Raymond Paid,1605.75,1605.75,08-06-2021,Yes
SLC,Grainger,V30104525,Raymond Paid,65.83,65.83,08-09-2021,Yes
SLC,Amazon,V30104536,Raymond Paid,80.0,80.0,08-09-2021,Yes
SLC,Amazon,V30104537,Raymond Paid,80.0,80.0,08-09-2021,Yes
SLC,Grainger,V30104528,Raymond Paid,80.83,80.83,08-09-2021,Yes
SLC,Grainger,V30104529,Raymond Paid,80.83,80.83,08-09-2021,Yes
SLC,Grainger,V30104530,Raymond Paid,90.83,90.83,08-09-2021,Yes
SLC,Aramsco,V30104522,Raymond Paid,106.25,106.25,08-09-2021,Yes
SLC,Medline,V30104520,Raymond Paid,108.9,108.9,08-09-2021,Yes
SLC,Medline,V30104521,Raymond Paid,190.58,190.58,08-09-2021,Yes
SLC,Medline,V30104519,Raymond Paid,218.57,218.57,08-09-2021,Yes
SLC,Walmart,V30104540,Raymond Paid,250.0,250.0,08-09-2021,Yes
SLC,Walmart,V30104542,Raymond Paid,250.0,250.0,08-09-2021,Yes
SLC,Walmart,V30104543,Raymond Paid,250.0,250.0,08-09-2021,Yes
SLC,Walmart,V30104545,Raymond Paid,250.0,250.0,08-09-2021,Yes
SLC,GXO Logistics,V30104517,Raymond Paid,255.36,255.36,08-09-2021,Yes
SLC,Walmart,V30104544,Raymond Paid,278.98,278.98,08-09-2021,Yes
SLC,Walmart,V30104546,Raymond Paid,280.09,280.09,08-09-2021,Yes
SLC,GXO Logistics,V30104516,Raymond Paid,309.45,309.45,08-09-2021,Yes
SLC,Amazon,V30104531,Raymond Paid,363.73,363.73,08-09-2021,Yes
SLC,Amazon,V30104534,Raymond Paid,445.89,445.89,08-09-2021,Yes
SLC,Walmart,V30104538,Raymond Paid,513.7,513.7,08-09-2021,Yes
SLC,Walmart,V30104539,Raymond Paid,519.52,519.52,08-09-2021,Yes
SLC,Amazon,V30104533,Raymond Paid,529.1,529.1,08-09-2021,Yes
SLC,GXO Logistics,V30104518,Raymond Paid,862.84,862.84,08-09-2021,Yes
SLC,Amazon,V30104535,Raymond Paid,1102.79,1102.79,08-09-2021,Yes
SLC,Amazon,V30104532,Raymond Paid,1582.31,1582.31,08-09-2021,Yes
SLC,Aramsco,V30104523,Raymond Paid,1897.62,1897.62,08-09-2021,Yes
DEN,Amazon,V10329788,Raymond Paid,417.49,417.49,08-10-2021,Yes
DEN,Petco,V10329779,Raymond Paid,455.67,455.67,08-10-2021,Yes
DEN,Amazon,V10329796,Raymond Paid,520.24,520.24,08-10-2021,Yes
DEN,HD Supply,V10329836,Raymond Paid,692.03,692.03,08-10-2021,Yes
DEN,Home Depot,V10329829,Raymond Paid,2399.32,2399.32,08-10-2021,Yes
SLC,Medline,V30104621,Raymond Paid,81.68,81.68,08-11-2021,Yes
SLC,Home Depot,V30104625,Raymond Paid,177.0,177.0,08-11-2021,Yes
DEN,Amazon,V10329882,Raymond Paid,177.51,177.51,08-11-2021,Yes
SLC,Medline,V30104620,Raymond Paid,198.5,198.5,08-11-2021,Yes
SLC,GXO Logistics,V30104614,Raymond Paid,209.75,209.75,08-11-2021,Yes
SLC,Medline,V30104622,Raymond Paid,217.8,217.8,08-11-2021,Yes
SLC,Sam's Club,V30104628,Raymond Paid,221.4,221.4,08-11-2021,Yes
SLC,GXO Logistics,V30104615,Raymond Paid,247.5,247.5,08-11-2021,Yes
SLC,Walmart,V30104631,Raymond Paid,250.0,250.0,08-11-2021,Yes
DEN,Amazon,V10329879,Raymond Paid,288.83,288.83,08-11-2021,Yes
SLC,Home Depot,V30104626,Raymond Paid,298.99,298.99,08-11-2021,Yes
SLC,GXO Logistics,V30104616,Raymond Paid,321.75,321.75,08-11-2021,Yes
DEN,Home Depot,V10329906,Raymond Paid,391.23,391.23,08-11-2021,Yes
SLC,Walmart,V30104630,Raymond Paid,399.11,399.11,08-11-2021,Yes
SLC,Home Depot,V30104624,Raymond Paid,545.21,545.21,08-11-2021,Yes
SLC,Home Depot,V30104623,Raymond Paid,834.91,834.91,08-11-2021,Yes
SLC,Sam's Club,V30104627,Raymond Paid,920.08,920.08,08-11-2021,Yes
SLC,Medline,V30104619,Raymond Paid,1302.89,1302.89,08-11-2021,Yes
SLC,Walmart,V30104629,Raymond Paid,1448.5,1448.5,08-11-2021,Yes
DEN,Home Depot,V10330090,Raymond Paid,85.0,85.0,08-12-2021,Yes
SLC,Medline,V30104706,Raymond Paid,332.21,332.21,08-12-2021,Yes
DEN,Home Depot,V10330088,Raymond Paid,440.92,440.92,08-12-2021,Yes
SLC,Walmart,V30104708,Raymond Paid,462.61,462.61,08-12-2021,Yes
SLC,Kuehne + Nagel,V30104712,Raymond Paid,802.98,802.98,08-12-2021,Yes
SLC,Amazon,V30104705,Raymond Paid,1177.36,1177.36,08-12-2021,Yes
SLC,Kuehne + Nagel,V30104710,Raymond Paid,1496.6,1496.6,08-12-2021,Yes
DEN,Amazon,V10330178,Raymond Paid,80.0,80.0,08-13-2021,Yes
DEN,Amazon,V10330179,Raymond Paid,108.83,108.83,08-13-2021,Yes
DEN,HD Pro,V10330265,Raymond Paid,296.16,296.16,08-13-2021,Yes
DEN,HD Pro,V10330264,Raymond Paid,450.24,450.24,08-13-2021,Yes
DEN,HD Pro,V40005811,Raymond Paid,1139.43,1139.43,08-16-2021,Yes
DEN,Amazon,V10330320,Raymond Paid,80.0,80.0,08-16-2021,Yes
DEN,Home Depot,V10330333,Raymond Paid,85.0,85.0,08-16-2021,Yes
DEN,Office Depot,V10330338,Raymond Paid,273.26,273.26,08-16-2021,Yes
DEN,TBC International,V10330365,Raymond Paid,456.08,456.08,08-16-2021,Yes
DEN,Walmart,V10330315,Raymond Paid,584.21,584.21,08-16-2021,Yes
DEN,Walmart,V10330319,Raymond Paid,1709.91,1709.91,08-16-2021,Yes
DEN,HD Supply,V10330469,Raymond Paid,500.12,500.12,08-17-2021,Yes
DEN,Amazon,V10330519,Raymond Paid,1658.23,1658.23,08-17-2021,Yes
DEN,Amazon,V10330584,Raymond Paid,80.0,80.0,08-18-2021,Yes
SLC,Aramsco,V30104524,Raymond Paid,95.0,95.0,08-18-2021,Yes
DEN,Amazon,V10330586,Raymond Paid,108.83,108.83,08-18-2021,Yes
DEN,Amazon,V10330590,Raymond Paid,108.83,108.83,08-18-2021,Yes
SLC,GXO Logistics,V30104918,Raymond Paid,173.25,173.25,08-18-2021,Yes
SLC,Medline,V30104922,Raymond Paid,190.58,190.58,08-18-2021,Yes
SLC,GXO Logistics,V30104917,Raymond Paid,198.0,198.0,08-18-2021,Yes
SLC,Walmart,V30104541,Raymond Paid,250.0,250.0,08-18-2021,Yes
SLC,Walmart,V30104933,Raymond Paid,310.57,310.57,08-18-2021,Yes
SLC,Medline,V30104924,Raymond Paid,326.7,326.7,08-18-2021,Yes
DEN,Home Depot,V10330574,Raymond Paid,339.3,339.3,08-18-2021,Yes
SLC,Walmart,V30104930,Raymond Paid,397.99,397.99,08-18-2021,Yes
SLC,Home Depot,V30104915,Raymond Paid,421.0,421.0,08-18-2021,Yes
SLC,Medline,V30104925,Raymond Paid,462.72,462.72,08-18-2021,Yes
DEN,Home Depot,V10330573,Raymond Paid,481.61,481.61,08-18-2021,Yes
SLC,Medline,V30104923,Raymond Paid,518.18,518.18,08-18-2021,Yes
SLC,Amazon,V30104919,Raymond Paid,573.75,573.75,08-18-2021,Yes
SLC,Amazon,V30104920,Raymond Paid,605.59,605.59,08-18-2021,Yes
SLC,Walmart,V30104931,Raymond Paid,715.11,715.11,08-18-2021,Yes
SLC,Walmart,V30104932,Raymond Paid,872.7,872.7,08-18-2021,Yes
DEN,TBC International,V10330826,Raymond Paid,1275.5,1275.5,08-18-2021,Yes
DEN,Amazon,V10330609,Raymond Paid,1513.52,1513.52,08-18-2021,Yes
ABQ,Baker Dist,V20083238,Raymond Paid,136.68,136.68,08-19-2021,Yes
DEN,US Autoforce,V10330827,Raymond Paid,296.87,296.87,08-19-2021,Yes
ABQ,Bunzl,V20083316,Raymond Paid,305.05,305.05,08-19-2021,Yes
ABQ,Walmart,V20083324,Raymond Paid,411.13,411.13,08-19-2021,Yes
DEN,Home Depot,V10330817,Raymond Paid,424.68,424.68,08-19-2021,Yes
ABQ,Walmart,V20083459,Raymond Paid,1004.26,1004.26,08-19-2021,Yes
DEN,US Autoforce,V10330831,Raymond Paid,438.18,438.18,08-20-2021,Yes
DEN,Amazon,V10330814,Raymond Paid,536.94,536.94,08-20-2021,Yes
DEN,Mattress Firm,V10330825,Raymond Paid,702.7,702.7,08-20-2021,Yes
DEN,Home Depot,V10331088,Raymond Paid,195.83,195.83,08-23-2021,Yes
DEN,Home Depot,V10331093,Raymond Paid,463.46,463.46,08-23-2021,Yes
DEN,Home Depot,V10331086,Raymond Paid,763.23,763.23,08-23-2021,Yes
DEN,Amazon,V10331166,Raymond Paid,49.72,49.72,08-24-2021,Yes
DEN,Amazon,V10331168,Raymond Paid,241.2,241.2,08-24-2021,Yes
DEN,Sam's Club,V10331149,Raymond Paid,1563.09,1563.09,08-24-2021,Yes
DEN,Office Depot,V10331229,Raymond Paid,1859.08,1859.08,08-24-2021,Yes
DEN,Home Depot,V10331361,Raymond Paid,656.09,656.09,08-25-2021,Yes
SLC,Walmart,V30105263,Raymond Paid,766.19,766.19,08-26-2021,Yes
SLC,Walmart,V30105264,Raymond Paid,2234.14,2234.14,08-26-2021,Yes
DEN,Amazon,V10331567,Raymond Paid,517.24,517.24,08-27-2021,Yes
DEN,Amazon,V10331573,Raymond Paid,527.2,527.2,08-27-2021,Yes
DEN,Amazon,V10325498,Raymond Paid,1241.1,1241.1,08-30-2021,Yes
DEN,Home Depot,V10331767,Raymond Paid,85.0,85.0,08-30-2021,Yes
DEN,Office Depot,V10331730,Raymond Paid,189.31,189.31,08-30-2021,Yes
DEN,HD Pro,V10331771,Raymond Paid,278.76,278.76,08-30-2021,Yes
DEN,Home Depot,V10331788,Raymond Paid,337.82,337.82,08-30-2021,Yes
DEN,Sam's Club,V10331727,Raymond Paid,413.64,413.64,08-30-2021,Yes
DEN,US Autoforce,V10331764,Raymond Paid,524.61,524.61,08-30-2021,Yes
DEN,Home Depot,V10331770,Raymond Paid,3408.04,3408.04,08-30-2021,Yes
DEN,Home Depot,V10332050,Raymond Paid,86.28,86.28,08-31-2021,Yes
SLC,Medline,V30105559,Raymond Paid,119.52,119.52,08-31-2021,Yes
SLC,Home Depot,V30105546,Raymond Paid,197.33,197.33,08-31-2021,Yes
SLC,Grainger,V30105545,Raymond Paid,201.58,201.58,08-31-2021,Yes
SLC,Medline,V30105564,Raymond Paid,245.79,245.79,08-31-2021,Yes
DEN,Home Depot,V10331947,Raymond Paid,260.97,260.97,08-31-2021,Yes
SLC,Walmart,V30105587,Raymond Paid,272.39,272.39,08-31-2021,Yes
SLC,Kuehne + Nagel,V30105547,Raymond Paid,281.04,281.04,08-31-2021,Yes
SLC,Medline,V30105565,Raymond Paid,359.44,359.44,08-31-2021,Yes
SLC,Medline,V30105563,Raymond Paid,393.88,393.88,08-31-2021,Yes
SLC,Walmart,V30105576,Raymond Paid,426.91,426.91,08-31-2021,Yes
SLC,Medline,V30105558,Raymond Paid,500.85,500.85,08-31-2021,Yes
SLC,Medline,V30105560,Raymond Paid,576.9,576.9,08-31-2021,Yes
SLC,Walmart,V30105574,Raymond Paid,622.77,622.77,08-31-2021,Yes
SLC,Walmart,V30105575,Raymond Paid,881.61,881.61,08-31-2021,Yes
DEN,HD Pro,V10331949,Raymond Paid,1169.61,1169.61,08-31-2021,Yes
SLC,Walmart,V30105577,Raymond Paid,1565.61,1565.61,08-31-2021,Yes
SLC,Aramsco,V30105544,Raymond Paid,1691.98,1691.98,08-31-2021,Yes
SLC,Walmart,V30105221,Raymond Paid,4739.27,4739.27,08-31-2021,Yes
SLC,Amazon,V30104921,Raymond Paid,1018.26,1018.26,09-01-2021,Yes
ABQ,Costco,V20083695,Cancel,507.31,0.0,09-01-2021,Yes
ABQ,Costco,V20083699,Cancel,242.52,0.0,09-01-2021,Yes
ABQ,Costco,V20083702,Cancel,182.21,0.0,09-01-2021,Yes
ABQ,Costco,V20083711,Cancel,242.52,0.0,09-01-2021,Yes
SLC,Grainger,V30105694,Raymond Paid,114.4,114.4,09-01-2021,Yes
SLC,Amazon,V30105600,Raymond Paid,121.3,121.3,09-01-2021,Yes
SLC,Amazon,V30105671,Raymond Paid,226.08,225.0,09-01-2021,Yes
ABQ,Petco,V20083582,Raymond Paid,253.95,253.95,09-01-2021,Yes
SLC,Amazon,V30105601,Raymond Paid,338.56,338.56,09-01-2021,Yes
SLC,Amazon,V30105598,Raymond Paid,443.6,443.6,09-01-2021,Yes
SLC,Amazon,V30105591,Raymond Paid,474.95,474.95,09-01-2021,Yes
SLC,Amazon,V30105597,Raymond Paid,479.18,479.18,09-01-2021,Yes
ABQ,Walmart,V20083660,Raymond Paid,522.45,522.45,09-01-2021,Yes
SLC,Amazon,V30105589,Raymond Paid,949.11,949.11,09-01-2021,Yes
SLC,Amazon,V30105599,Raymond Paid,1221.73,1221.73,09-01-2021,Yes
DEN,US Autoforce,V10332355,Raymond Paid,146.02,146.02,09-02-2021,Yes
DEN,US Autoforce,V10332356,Raymond Paid,202.54,202.54,09-02-2021,Yes
DEN,HD Pro,V10332416,Raymond Paid,228.88,228.88,09-03-2021,Yes
DEN,Home Depot,V10332424,Raymond Paid,579.61,579.61,09-03-2021,Yes
DEN,Home Depot,V10332413,Raymond Paid,3838.0,3838.0,09-03-2021,Yes
DEN,Home Depot,V10331777,Raymond Paid,669.09,669.09,09-07-2021,Yes
DEN,Amazon,V10332564,Raymond Paid,356.9,356.9,09-07-2021,Yes
DEN,Amazon,V10332559,Raymond Paid,521.62,521.62,09-07-2021,Yes
DEN,US Autoforce,V10332485,Raymond Paid,641.58,641.58,09-07-2021,Yes
DEN,Medline,V10332544,Raymond Paid,2318.22,2318.22,09-07-2021,Yes
DEN,Home Depot,V10332631,Raymond Paid,76.13,76.13,09-08-2021,Yes
DEN,Amazon,V10332743,Raymond Paid,76.59,76.59,09-08-2021,Yes
DEN,US Autoforce,V10332685,Raymond Paid,84.0,84.0,09-08-2021,Yes
DEN,US Autoforce,V10332686,Raymond Paid,84.0,84.0,09-08-2021,Yes
DEN,Amazon,V10332744,Raymond Paid,211.59,211.59,09-08-2021,Yes
DEN,Amazon,V10332733,Raymond Paid,2289.87,2289.87,09-08-2021,Yes
DEN,Amazon,V10332736,Raymond Paid,4168.86,4168.86,09-08-2021,Yes
DEN,Home Depot,V10332783,Raymond Paid,289.29,289.29,09-09-2021,Yes
DEN,Amazon,V10332841,Raymond Paid,637.78,637.78,09-09-2021,Yes
DEN,Wayfair,V40006119,Raymond Paid,78.12,78.12,09-13-2021,Yes
DEN,Amazon,V10333068,Raymond Paid,95.26,95.26,09-13-2021,Yes
SLC,Walmart,V30104929,Raymond Paid,300.79,300.79,09-13-2021,Yes
DEN,Amazon,V10333069,Raymond Paid,344.7,344.7,09-13-2021,Yes
DEN,Amazon,V10333079,Raymond Paid,371.81,371.81,09-13-2021,Yes
SLC,Home Depot,V30105893,Raymond Paid,773.9,773.9,09-14-2021,Yes
SLC,Kuehne + Nagel,V30105888,Raymond Paid,70.83,70.83,09-14-2021,Yes
SLC,US Autoforce,V30105874,Raymond Paid,99.83,99.83,09-14-2021,Yes
DEN,Walmart,V10333261,Raymond Paid,180.21,180.21,09-14-2021,Yes
SLC,Home Depot,V30105892,Raymond Paid,258.33,258.33,09-14-2021,Yes
SLC,Walmart,V30105911,Raymond Paid,272.89,272.89,09-14-2021,Yes
SLC,Medline,V30105864,Raymond Paid,348.98,348.98,09-14-2021,Yes
SLC,Amazon,V30105935,Raymond Paid,349.58,349.58,09-14-2021,Yes
SLC,Home Depot,V30105889,Raymond Paid,515.65,515.65,09-14-2021,Yes
SLC,Aramsco,V30105861,Raymond Paid,552.72,552.72,09-14-2021,Yes
SLC,Walmart,V30105897,Raymond Paid,555.26,555.26,09-14-2021,Yes
DEN,Walmart,V10333247,Raymond Paid,557.1,557.1,09-14-2021,Yes
SLC,Walmart,V30105900,Raymond Paid,689.85,689.85,09-14-2021,Yes
